game_id,group_id,resource_type,total_cost,members,usage_weights,shapley_allocations,nucleolus_allocations,equal_split,method_chosen,fairness_score
565f5e5b-479b-4e1c-9835-da76fdc088da,group_192,space,7773.01,user_004|user_007|user_010|user_043|user_044|user_056|user_080|user_100,0.05|0.06|0.16|0.19|0.22|0.22|0.01|0.10,376.61|432.46|1211.50|1514.84|1701.89|1691.73|103.79|740.20,644.37|675.08|1103.55|1270.39|1373.27|1367.68|494.32|844.34,971.63|971.63|971.63|971.63|971.63|971.63|971.63|971.63,nucleolus,0.8
66534dd1-695c-41bc-8d2a-bdb303233946,group_366,accommodation,19647.9,user_035|user_089,0.07|0.93,1359.52|18288.38,5168.51|14479.39,9823.95|9823.95,shapley,1.0
33a6e13e-2614-4cbd-a7ee-1e6e66d7bca1,group_027,vehicle,18326.58,user_038|user_042|user_048|user_055|user_071|user_098,0.12|0.45|0.09|0.03|0.03|0.29,2172.79|8155.56|1611.97|464.38|575.53|5346.35,2569.53|5860.05|2261.08|1629.90|1691.04|4314.99,3054.43|3054.43|3054.43|3054.43|3054.43|3054.43,equal,0.733
3329255b-46a6-431b-9c31-0d841c61f9bb,group_237,tool,10927.87,user_005|user_040,0.90|0.10,9838.58|1089.29,7869.99|3057.88,5463.94|5463.94,shapley,1.0
c9fb730c-0fd1-457f-b7e6-9b2a9d818999,group_060,space,1001.45,user_010|user_036|user_086,0.06|0.88|0.06,64.19|882.06|55.20,185.52|635.35|180.58,333.82|333.82|333.82,shapley,1.0
0e185975-3d53-427a-9615-0b2cb1c4a5ea,group_314,space,12811.19,user_037|user_047|user_058|user_088,0.55|0.39|0.03|0.03,7075.51|5024.09|347.99|363.60,5332.79|4204.51|1632.65|1641.24,3202.80|3202.80|3202.80|3202.80,shapley,1.0
30e23535-381a-457e-9027-6874da4fecd0,group_380,space,3796.47,user_005|user_008|user_026|user_044|user_054|user_084,0.31|0.03|0.03|0.12|0.21|0.30,1159.17|125.93|124.38|450.07|790.29|1146.63,922.28|354.00|353.14|532.28|719.39|915.38,632.75|632.75|632.75|632.75|632.75|632.75,equal,0.878
a4225957-eaab-4fe3-970d-441217d40671,group_104,space,15770.8,user_019|user_027|user_086,0.71|0.24|0.04,11269.14|3799.75|701.91,8563.65|4455.48|2751.67,5256.93|5256.93|5256.93,equal,0.932
5ff24a85-f7c5-40ac-9e98-35c48ccbc7c1,group_233,vehicle,6026.34,user_011|user_026|user_032|user_060|user_093,0.28|0.15|0.10|0.44|0.02,1688.90|919.53|621.04|2664.26|132.62,1471.26|1048.11|883.94|2007.72|615.31,1205.27|1205.27|1205.27|1205.27|1205.27,equal,0.937
cb490ee2-7038-4c2d-a838-844dda91092a,group_424,subscription,14282.7,user_025|user_040|user_051|user_076|user_078|user_095,0.42|0.01|0.39|0.04|0.08|0.08,5938.97|99.95|5535.01|507.24|1107.18|1094.36,4337.63|1126.17|4115.46|1350.19|1680.15|1673.10,2380.45|2380.45|2380.45|2380.45|2380.45|2380.45,nucleolus,0.766
c6baf803-c8af-4daf-9a82-2a1a54eee831,group_485,accommodation,2621.42,user_006|user_008|user_017|user_035|user_036,0.15|0.19|0.12|0.47|0.07,390.17|510.48|326.10|1219.68|174.98,450.52|516.69|415.28|906.75|332.17,524.28|524.28|524.28|524.28|524.28,shapley,1.0
8efd4f15-8c11-4742-b864-f2f99101ec33,group_073,space,5532.82,user_017|user_019|user_027|user_031|user_058|user_061|user_082,0.04|0.21|0.03|0.35|0.00|0.37|0.00,196.36|1184.38|147.69|1927.49|7.14|2044.01|25.75,463.68|1007.09|436.91|1415.80|359.61|1479.89|369.84,790.40|790.40|790.40|790.40|790.40|790.40|790.40,equal,0.743
e9acc72d-698c-4af2-9c3b-a2309c9cfa69,group_474,space,15532.22,user_042|user_071|user_073,0.28|0.09|0.63,4346.68|1470.26|9715.27,4720.51|3138.48|7673.23,5177.41|5177.41|5177.41,shapley,1.0
d3b42e0a-543f-45e2-a13c-ea5e3d9b7d5b,group_240,tool,18343.11,user_040|user_049|user_053|user_065|user_069|user_085|user_089|user_097,0.01|0.09|0.39|0.08|0.11|0.13|0.07|0.11,158.28|1666.45|7192.56|1528.80|2049.49|2456.80|1251.48|2039.26,1118.86|1948.34|4987.71|1872.64|2159.02|2383.04|1720.11|2153.39,2292.89|2292.89|2292.89|2292.89|2292.89|2292.89|2292.89|2292.89,shapley,1.0
1ac7f339-d726-4096-9f59-1208b72cecd0,group_305,accommodation,9901.27,user_002|user_005|user_015|user_021|user_065|user_083|user_097,0.09|0.25|0.00|0.04|0.32|0.24|0.06,925.60|2440.17|49.04|347.79|3167.47|2329.92|641.27,1145.59|1978.60|663.48|827.80|2378.62|1917.97|989.21,1414.47|1414.47|1414.47|1414.47|1414.47|1414.47|1414.47,equal,0.793
f9804aad-51e9-40ad-88d2-53c0881061b4,group_066,vehicle,2107.24,user_025|user_076,0.75|0.25,1577.70|529.54,1341.87|765.37,1053.62|1053.62,equal,0.933
97642227-0ac7-4a9d-900d-b06165fe9ce6,group_454,tool,10846.29,user_011|user_012|user_024|user_040|user_056,0.09|0.28|0.20|0.39|0.04,1016.11|3037.82|2125.56|4272.26|394.55,1535.02|2646.97|2145.22|3325.91|1193.17,2169.26|2169.26|2169.26|2169.26|2169.26,nucleolus,0.762
65442cf4-ec3d-4cce-aa5e-40691500acf4,group_407,vehicle,8644.18,user_007|user_030|user_039|user_064,0.37|0.43|0.12|0.08,3195.29|3734.88|1044.36|669.65,2729.88|3026.66|1546.87|1340.78,2161.05|2161.05|2161.05|2161.05,equal,0.853
81c918db-b3a2-435e-aa58-3cb46b458cb4,group_377,accommodation,17253.5,user_001|user_018|user_047|user_100,0.11|0.50|0.34|0.05,1888.91|8572.50|5886.99|905.10,2979.92|6655.89|5178.86|2438.82,4313.38|4313.38|4313.38|4313.38,nucleolus,0.928
6abd2355-80ca-42ed-a5e2-07175d5fef57,group_240,tool,5785.64,user_012|user_022|user_039|user_053|user_055|user_069|user_085|user_089,0.17|0.12|0.20|0.09|0.06|0.04|0.18|0.14,956.08|683.56|1182.79|511.43|375.74|214.16|1067.06|794.81,851.29|701.40|975.98|606.73|532.10|443.23|912.33|762.59,723.21|723.21|723.21|723.21|723.21|723.21|723.21|723.21,nucleolus,0.852
433a37df-7be0-40e8-b6ce-59355eaee34b,group_223,tool,16847.31,user_082|user_089,0.63|0.37,10680.02|6167.29,9664.65|7182.66,8423.66|8423.66,shapley,1.0
6823e8cf-65aa-488c-873d-0e9b5fb4ad55,group_484,space,3800.54,user_032|user_058|user_067|user_073,0.07|0.25|0.65|0.02,269.41|948.90|2489.25|92.98,575.74|949.45|1796.65|478.70,950.13|950.13|950.13|950.13,equal,0.806
cf6c5ccd-a269-459d-8a7d-8d8812edfe93,group_303,tool,16683.81,user_019|user_091,0.65|0.35,10892.14|5791.67,9744.53|6939.28,8341.91|8341.91,shapley,1.0
74b8f43d-e96d-46b8-830b-85601293cbc8,group_421,subscription,5934.49,user_005|user_030|user_032|user_038|user_048|user_051|user_094|user_097,0.33|0.17|0.17|0.06|0.05|0.03|0.01|0.19,1940.00|1022.08|1008.94|350.17|296.69|176.85|32.13|1107.63,1400.81|895.96|888.73|526.41|497.00|431.08|351.49|943.01,741.81|741.81|741.81|741.81|741.81|741.81|741.81|741.81,shapley,1.0
f392c55c-c258-4bd0-92bd-a68e1c00e3ac,group_287,space,5910.2,user_008|user_022|user_036|user_073|user_077|user_090,0.08|0.39|0.27|0.04|0.07|0.14,478.20|2331.62|1624.76|231.28|418.05|826.29,706.28|1725.66|1336.88|570.47|673.19|897.72,985.03|985.03|985.03|985.03|985.03|985.03,shapley,1.0
140efa8a-e8b4-42fb-89b7-574afa0fea78,group_239,subscription,10391.51,user_021|user_075|user_085,0.68|0.10|0.22,7088.30|1063.01|2240.20,5457.29|2143.38|2790.84,3463.84|3463.84|3463.84,nucleolus,0.761
c1ed6987-f1e4-4cd4-974c-b1fab2a6bcef,group_316,tool,4283.92,user_015|user_036|user_044|user_061|user_063|user_070|user_078|user_090,0.02|0.44|0.13|0.04|0.16|0.14|0.06|0.02,84.03|1871.58|566.20|157.74|676.78|584.93|269.43|73.24,287.19|1270.34|552.38|327.73|613.20|562.68|389.16|281.25,535.49|535.49|535.49|535.49|535.49|535.49|535.49|535.49,nucleolus,0.822
8c55859b-a747-4cfa-a765-1b855400f85e,group_310,accommodation,7224.72,user_043|user_049|user_053|user_095|user_100,0.19|0.12|0.25|0.12|0.32,1346.57|888.42|1789.64|888.05|2312.04,1390.84|1138.85|1634.53|1138.65|1921.85,1444.94|1444.94|1444.94|1444.94|1444.94,nucleolus,0.9
d846a79f-2731-436c-9598-c9533cfc5452,group_245,vehicle,9729.53,user_041|user_043,0.49|0.51,4803.84|4925.69,4831.26|4898.27,4864.77|4864.77,shapley,1.0
94e79add-bb45-4e16-ad45-d84bfa3dd3d7,group_028,vehicle,14847.53,user_014|user_062|user_068|user_074|user_081,0.50|0.12|0.03|0.01|0.34,7416.61|1830.97|509.93|103.50|4986.53,5415.41|2343.31|1616.74|1393.20|4078.87,2969.51|2969.51|2969.51|2969.51|2969.51,equal,0.723
ed6fc674-9573-4d89-84b7-b16b63c12569,group_298,vehicle,11102.63,user_020|user_037|user_080|user_086|user_087|user_088,0.32|0.40|0.08|0.05|0.00|0.14,3561.96|4478.81|880.86|539.27|53.89|1587.83,2791.78|3296.05|1317.17|1129.30|862.34|1706.00,1850.44|1850.44|1850.44|1850.44|1850.44|1850.44,equal,0.897
ea3fd5ba-5565-421d-bb92-2c782753a1a0,group_074,space,3936.64,user_047|user_065|user_081|user_098,0.21|0.12|0.13|0.54,814.22|454.87|525.51|2142.04,890.70|693.05|731.90|1620.99,984.16|984.16|984.16|984.16,shapley,1.0
8ffaf27e-ce78-4b9d-93a9-cd7187515fb5,group_256,tool,1555.65,user_013|user_025|user_042|user_051|user_075|user_090|user_094,0.05|0.08|0.17|0.06|0.11|0.22|0.33,72.96|122.97|260.90|86.08|165.84|337.98|508.92,140.13|167.64|243.50|147.35|191.22|285.89|379.91,222.24|222.24|222.24|222.24|222.24|222.24|222.24,nucleolus,0.872
81431bab-f5c3-4f46-918e-973864cd46af,group_442,accommodation,14190.28,user_009|user_025|user_065|user_098,0.04|0.70|0.18|0.08,602.46|9890.68|2565.79|1131.35,1927.76|7036.28|3007.59|2218.65,3547.57|3547.57|3547.57|3547.57,equal,0.911
6f77df55-6935-48a3-8f53-84639da3483d,group_475,accommodation,3231.0,user_004|user_017|user_026|user_027|user_031|user_042|user_057|user_078,0.09|0.55|0.10|0.06|0.14|0.04|0.01|0.02,279.67|1780.90|308.75|181.39|456.64|124.97|35.90|62.79,335.56|1161.24|351.55|281.51|432.89|250.48|201.49|216.28,403.88|403.88|403.88|403.88|403.88|403.88|403.88|403.88,equal,0.92
c50d7fc5-3e8f-4a62-876f-f9cccb47c017,group_025,accommodation,1715.56,user_028|user_032|user_036|user_070|user_071|user_077,0.07|0.08|0.07|0.49|0.10|0.20,111.92|134.58|122.09|836.53|163.98|346.46,190.23|202.69|195.81|588.76|218.86|319.22,285.93|285.93|285.93|285.93|285.93|285.93,shapley,1.0
ae90bdf3-71b5-4064-a77c-4814a0bcf1ea,group_031,tool,10281.9,user_004|user_018|user_023|user_043|user_044|user_062|user_079|user_083,0.46|0.13|0.22|0.04|0.04|0.01|0.04|0.07,4697.56|1328.78|2278.04|391.22|441.74|86.31|382.77|675.47,3162.02|1309.19|1831.28|793.53|821.31|625.83|788.88|949.87,1285.24|1285.24|1285.24|1285.24|1285.24|1285.24|1285.24|1285.24,shapley,1.0
14b1f40b-c3bc-4dac-b3bf-e013c3668fe6,group_283,space,16807.35,user_001|user_006|user_007|user_024,0.19|0.09|0.12|0.60,3166.96|1510.00|2089.88|10040.51,3632.66|2721.33|3040.26|7413.11,4201.84|4201.84|4201.84|4201.84,nucleolus,0.777
ad74d158-8f81-432c-b0e2-f300a7081a5d,group_031,space,8279.75,user_023|user_043|user_044|user_073|user_087,0.09|0.17|0.27|0.45|0.02,736.87|1444.39|2232.06|3738.54|127.88,1150.46|1539.59|1972.81|2801.38|815.51,1655.95|1655.95|1655.95|1655.95|1655.95,equal,0.764
fcc95278-230a-4d0c-9c08-4b3fd87c54e6,group_087,space,8135.81,user_009|user_017|user_025|user_083|user_095,0.22|0.14|0.01|0.28|0.35,1794.06|1104.02|95.25|2309.60|2832.87,1718.96|1339.43|784.61|2002.50|2290.30,1627.16|1627.16|1627.16|1627.16|1627.16,nucleolus,0.825
3be4e859-0ad7-47d5-8835-6d760b19140d,group_404,vehicle,6055.71,user_017|user_050|user_055|user_066,0.02|0.10|0.48|0.40,112.00|576.12|2916.23|2451.36,742.87|998.13|2285.19|2029.51,1513.93|1513.93|1513.93|1513.93,shapley,1.0
b8115767-dff0-4ee6-a5d1-36aa8f622e3b,group_040,accommodation,7825.37,user_088|user_091,0.46|0.54,3637.03|4188.34,3761.08|4064.29,3912.68|3912.68,nucleolus,0.935
ca734df9-278c-405c-b7e0-0ba3df2b04a6,group_078,tool,6817.68,user_073|user_089|user_098,0.22|0.32|0.46,1510.75|2163.24|3143.69,1853.56|2212.44|2751.68,2272.56|2272.56|2272.56,nucleolus,0.902
b160016c-06a5-4c99-a8a2-3c3cf22a0c14,group_420,space,19702.95,user_046|user_100,0.43|0.57,8388.35|11314.60,9046.76|10656.19,9851.48|9851.48,nucleolus,0.914
0b033c23-a7a7-4d1d-b769-1f50bd984a5c,group_310,vehicle,13456.01,user_004|user_017|user_041|user_053|user_090|user_100,0.23|0.01|0.05|0.21|0.38|0.12,3124.66|84.85|660.56|2836.91|5121.61|1627.41,2727.77|1055.87|1372.51|2569.50|3826.09|1904.28,2242.67|2242.67|2242.67|2242.67|2242.67|2242.67,shapley,1.0
fc123e30-3741-471b-9e1d-88c2ad581698,group_456,accommodation,18724.16,user_023|user_044|user_097|user_099,0.34|0.05|0.27|0.34,6387.00|953.27|4987.83|6396.06,5619.32|2630.77|4849.78|5624.30,4681.04|4681.04|4681.04|4681.04,equal,0.871
3c7219d9-4b1c-462f-8e24-35ec09db0b1e,group_348,subscription,13353.91,user_017|user_029|user_058|user_080|user_091,0.19|0.21|0.32|0.01|0.26,2515.74|2841.72|4291.14|183.68|3521.63,2585.51|2764.80|3561.98|1302.88|3138.75,2670.78|2670.78|2670.78|2670.78|2670.78,nucleolus,0.949
b55f431a-ac41-4c65-9afb-6010f7882385,group_173,accommodation,11758.29,user_019|user_037,0.37|0.63,4403.65|7354.64,5067.62|6690.67,5879.15|5879.15,nucleolus,0.828
40031b99-457c-4fa3-8d5b-f2dff54d9b21,group_166,subscription,6709.92,user_005|user_011|user_039|user_043|user_050|user_069|user_093|user_095,0.02|0.30|0.12|0.15|0.21|0.09|0.01|0.10,114.36|1983.12|807.20|1018.99|1395.58|618.61|81.52|690.53,440.33|1468.15|821.39|937.88|1145.00|717.67|422.27|757.23,838.74|838.74|838.74|838.74|838.74|838.74|838.74|838.74,nucleolus,0.788
5574c07a-983f-4eb9-99c3-05b0aff2a0b7,group_441,vehicle,7481.1,user_041|user_087,0.39|0.61,2936.19|4544.91,3298.15|4182.95,3740.55|3740.55,shapley,1.0
f4d0dbc3-8974-4f60-be08-bf5820b3740f,group_459,space,11435.56,user_017|user_021|user_041,0.55|0.13|0.32,6241.29|1507.59|3686.69,5148.04|2544.51|3743.01,3811.85|3811.85|3811.85,equal,0.801
71f836cb-ee66-4695-88ab-ba7821313851,group_489,space,5556.03,user_014|user_028|user_079,0.19|0.44|0.36,1073.35|2470.28|2012.40,1423.75|2192.06|1940.22,1852.01|1852.01|1852.01,nucleolus,0.887
0f44330a-97c2-4b02-a082-1cd3bc511da4,group_185,tool,5997.07,user_003|user_027|user_032|user_043|user_044|user_077|user_085,0.07|0.66|0.14|0.04|0.02|0.03|0.04,405.92|3970.83|858.34|249.71|98.98|152.97|260.32,608.78|2569.48|857.61|522.86|439.97|469.66|528.70,856.72|856.72|856.72|856.72|856.72|856.72|856.72,shapley,1.0
21e69651-4b0a-4a9b-bd3e-5ae02dc384cd,group_204,tool,7167.06,user_032|user_042|user_066|user_069|user_076|user_098,0.05|0.06|0.10|0.06|0.70|0.03,384.86|453.68|737.36|418.33|4989.07|183.76,749.20|787.06|943.08|767.61|3281.52|638.60,1194.51|1194.51|1194.51|1194.51|1194.51|1194.51,shapley,1.0
bebff2ce-7610-4486-9296-b493d800842a,group_373,subscription,9067.11,user_042|user_045|user_052|user_075|user_076|user_080|user_090,0.07|0.05|0.35|0.01|0.04|0.31|0.18,589.64|419.03|3203.26|94.25|402.33|2767.35|1591.26,907.19|813.35|2344.68|634.72|804.17|2104.93|1458.08,1295.30|1295.30|1295.30|1295.30|1295.30|1295.30|1295.30,shapley,1.0
d7f5f335-2241-409b-a1cf-99b889924513,group_478,vehicle,18630.05,user_013|user_034|user_059|user_091,0.52|0.09|0.06|0.34,9622.12|1689.59|1061.53|6256.81,7388.05|3025.15|2679.72|5537.13,4657.51|4657.51|4657.51|4657.51,equal,0.788
1f7e56a1-ecd1-439c-8c55-ed40f323b099,group_400,subscription,1878.9,user_010|user_046|user_047|user_065|user_072,0.43|0.13|0.14|0.05|0.24,815.33|250.30|260.78|101.05|451.44,617.53|306.77|312.53|224.68|417.39,375.78|375.78|375.78|375.78|375.78,nucleolus,0.914
108212b2-61f5-4e50-9442-9ac9e01724b1,group_380,space,13928.66,user_005|user_008|user_098,0.18|0.34|0.48,2503.07|4727.31|6698.27,3465.99|4689.32|5773.35,4642.89|4642.89|4642.89,shapley,1.0
0d6a28e4-67b2-4387-ab43-2636cdc5c13f,group_157,tool,9404.54,user_060|user_065|user_076,0.64|0.25|0.11,6013.08|2356.16|1035.30,4717.87|2706.57|1980.10,3134.85|3134.85|3134.85,equal,0.836
4fd884ba-919f-45a0-ace4-e450bc27ec4f,group_490,tool,12731.69,user_042|user_061|user_067|user_077|user_093|user_100,0.25|0.09|0.23|0.04|0.18|0.20,3212.08|1159.79|2964.34|570.98|2234.43|2590.06,2721.52|1592.76|2585.26|1268.92|2183.81|2379.41,2121.95|2121.95|2121.95|2121.95|2121.95|2121.95,shapley,1.0
a5186d20-6f63-421a-98ec-85cce5b0079d,group_266,space,12841.53,user_027|user_048|user_082|user_085,0.08|0.61|0.21|0.10,1014.76|7825.66|2752.62|1248.50,2002.79|5748.78|2958.61|2131.35,3210.38|3210.38|3210.38|3210.38,nucleolus,0.817
6a7858f0-030f-4bc8-901a-ad8bde8cbf4d,group_158,tool,2105.58,user_012|user_027|user_037|user_086|user_096,0.57|0.05|0.21|0.04|0.14,1197.78|101.30|432.15|76.51|297.84,848.28|245.22|427.18|231.58|353.32,421.12|421.12|421.12|421.12|421.12,equal,0.825
124c9a98-2429-402b-a821-48f47f4a8952,group_120,space,4406.93,user_008|user_028|user_047|user_069|user_073,0.36|0.23|0.16|0.14|0.11,1600.89|1015.03|715.05|594.99|480.97,1277.12|954.89|789.90|723.87|661.16,881.39|881.39|881.39|881.39|881.39,nucleolus,0.782
3f1fc27f-d44d-499a-ad64-b431619057d1,group_063,accommodation,14967.27,user_001|user_005|user_035|user_050|user_082|user_084|user_086,0.22|0.15|0.27|0.01|0.11|0.23|0.02,3250.84|2176.09|4109.48|162.67|1608.60|3414.54|245.06,2750.14|2159.03|3222.40|1051.65|1846.91|2840.18|1096.96,2138.18|2138.18|2138.18|2138.18|2138.18|2138.18|2138.18,nucleolus,0.956
f9cc7aab-85b8-4ed8-8844-442b0f775428,group_138,space,5094.34,user_012|user_056,0.05|0.95,246.83|4847.51,1281.98|3812.36,2547.17|2547.17,equal,0.817
fccd141c-8ba2-4a15-a6f7-f8dea5a4c47a,group_354,vehicle,12325.97,user_009|user_024|user_043|user_059,0.19|0.42|0.03|0.36,2374.61|5125.02|418.43|4407.92,2692.70|4205.43|1616.81|3811.03,3081.49|3081.49|3081.49|3081.49,nucleolus,0.736
d6baeb2e-d172-4bff-8107-52ff10ac43c7,group_246,tool,4880.54,user_053|user_058|user_061|user_066|user_085,0.07|0.05|0.05|0.50|0.33,326.82|259.39|260.44|2445.75|1588.14,619.00|581.91|582.49|1784.41|1312.72,976.11|976.11|976.11|976.11|976.11,equal,0.751
afe90363-702d-4cd7-90c3-1c22c124e856,group_421,vehicle,17466.6,user_051|user_053,0.62|0.38,10914.45|6552.15,9932.93|7533.67,8733.30|8733.30,equal,0.787
044ac7bf-d391-443b-adea-7f63d0920997,group_348,vehicle,11458.9,user_014|user_017|user_029|user_047|user_050|user_058|user_059|user_084,0.27|0.06|0.22|0.08|0.06|0.08|0.05|0.18,3121.16|741.61|2524.20|860.62|704.12|924.44|533.75|2048.99,2361.20|1052.45|2032.87|1117.90|1031.83|1153.01|938.13|1771.51,1432.36|1432.36|1432.36|1432.36|1432.36|1432.36|1432.36|1432.36,equal,0.888
9bd00cf6-2a37-48b1-81d1-0835417ff7aa,group_023,accommodation,14289.44,user_015|user_058,0.73|0.27,10367.86|3921.58,8917.45|5371.99,7144.72|7144.72,nucleolus,0.908
84c4c00c-3900-45a0-b7f2-5b8a1b8e9775,group_284,subscription,6928.61,user_013|user_015|user_033|user_039|user_043|user_047|user_063|user_086,0.21|0.04|0.07|0.22|0.09|0.01|0.26|0.09,1469.27|309.62|501.37|1514.76|625.72|79.47|1796.75|631.65,1197.83|560.03|665.49|1222.85|733.88|433.44|1377.95|737.14,866.08|866.08|866.08|866.08|866.08|866.08|866.08|866.08,shapley,1.0
99a827e4-7419-4a9f-8c73-b7df840ba7cb,group_149,subscription,10816.34,user_003|user_011|user_013|user_015|user_023|user_055|user_060|user_085,0.05|0.02|0.20|0.12|0.10|0.29|0.20|0.02,563.39|207.18|2182.67|1336.92|1053.23|3098.98|2146.74|227.23,918.28|722.37|1808.89|1343.73|1187.69|2312.86|1789.13|733.40,1352.04|1352.04|1352.04|1352.04|1352.04|1352.04|1352.04|1352.04,nucleolus,0.723
5f215140-7cb0-40e4-933b-de8c5f565cfa,group_171,tool,9444.27,user_016|user_028|user_063|user_066|user_089,0.13|0.10|0.47|0.01|0.29,1216.80|930.51|4437.63|111.10|2748.22,1519.23|1361.76|3290.68|911.09|2361.51,1888.85|1888.85|1888.85|1888.85|1888.85,nucleolus,0.912
6b8e8855-6605-4ac2-a897-7456a1a1f6c1,group_457,accommodation,12991.9,user_012|user_028|user_039|user_056,0.25|0.37|0.07|0.30,3292.70|4795.98|959.06|3944.16,3272.57|4099.38|1989.07|3630.88,3247.97|3247.97|3247.97|3247.97,equal,0.861
df41552c-81c6-4cb6-902b-6cfd729d3da3,group_427,accommodation,8533.66,user_030|user_033|user_099,0.06|0.88|0.06,470.31|7516.28|547.07,1538.72|5414.00|1580.94,2844.55|2844.55|2844.55,equal,0.913
ff9c31ea-c314-493c-9530-b52caa69f6c0,group_251,vehicle,1998.44,user_012|user_015|user_038|user_044|user_076|user_095,0.10|0.31|0.03|0.05|0.25|0.25,199.21|627.95|63.90|102.45|504.03|500.90,259.45|495.25|185.03|206.23|427.10|425.38,333.07|333.07|333.07|333.07|333.07|333.07,equal,0.812
d5fa297d-8ce9-40bb-86f3-552a8dca4649,group_293,vehicle,9920.09,user_002|user_003|user_011|user_015|user_035|user_083,0.26|0.30|0.20|0.07|0.11|0.05,2602.81|3007.03|1987.25|736.73|1077.31|508.96,2175.55|2397.87|1836.99|1149.21|1336.52|1023.94,1653.35|1653.35|1653.35|1653.35|1653.35|1653.35,nucleolus,0.766
228d875d-8625-4df4-a091-1b4bc2072356,group_380,subscription,9523.59,user_008|user_026|user_043|user_044|user_084|user_098,0.32|0.12|0.07|0.08|0.39|0.02,3032.76|1110.68|649.77|786.33|3732.89|211.16,2382.29|1325.15|1071.64|1146.75|2767.36|830.41,1587.27|1587.27|1587.27|1587.27|1587.27|1587.27,nucleolus,0.83
f5e4f095-1640-4612-8397-2754ef9a056d,group_196,tool,18318.21,user_019|user_046|user_070|user_075|user_097|user_100,0.12|0.10|0.13|0.00|0.28|0.37,2215.04|1769.62|2372.93|45.88|5162.55|6752.20,2592.14|2347.16|2678.98|1399.10|4213.27|5087.57,3053.03|3053.03|3053.03|3053.03|3053.03|3053.03,equal,0.842
2cfebd20-fd95-4b53-ba48-90e18de381e2,group_392,accommodation,4539.53,user_005|user_036|user_079|user_099,0.14|0.21|0.44|0.21,650.46|931.79|1997.73|959.54,868.45|1023.18|1609.45|1038.45,1134.88|1134.88|1134.88|1134.88,nucleolus,0.95
fa7acdbb-1072-4ff1-9abe-1368de7ddfab,group_157,subscription,13219.12,user_029|user_060|user_065|user_088,0.07|0.34|0.37|0.22,871.91|4523.67|4916.24|2907.29,1966.70|3975.17|4191.08|3086.16,3304.78|3304.78|3304.78|3304.78,nucleolus,0.785
749aedab-c587-471c-8e67-5f7800c1a045,group_245,subscription,14544.65,user_031|user_041|user_044|user_046|user_047|user_052|user_086,0.10|0.20|0.19|0.04|0.01|0.31|0.14,1448.54|2958.66|2822.01|651.07|130.55|4550.59|1983.23,1731.71|2562.28|2487.12|1293.10|1006.81|3437.84|2025.79,2077.81|2077.81|2077.81|2077.81|2077.81|2077.81|2077.81,nucleolus,0.871
a8a74806-d524-47ee-8aea-03bc6b227b0d,group_339,subscription,1429.51,user_006|user_036|user_054|user_064,0.02|0.47|0.37|0.13,34.99|666.43|535.87|192.22,180.06|527.36|455.55|266.54,357.38|357.38|357.38|357.38,nucleolus,0.78
abc1a740-2f08-4ebd-8b14-8b9baa732ea4,group_188,tool,9257.0,user_015|user_025|user_026|user_027|user_064|user_073|user_078,0.23|0.13|0.01|0.10|0.42|0.00|0.10,2122.25|1207.74|133.59|968.40|3851.66|11.01|962.35,1762.33|1259.35|668.57|1127.71|2713.51|601.15|1124.39,1322.43|1322.43|1322.43|1322.43|1322.43|1322.43|1322.43,shapley,1.0
9099611f-1b33-4e73-882c-b13c770bc99a,group_003,space,9507.67,user_036|user_041|user_072|user_089|user_099,0.11|0.17|0.54|0.09|0.09,1037.37|1574.88|5156.28|868.62|870.52,1426.24|1721.88|3691.64|1333.43|1334.48,1901.53|1901.53|1901.53|1901.53|1901.53,shapley,1.0
3a6932bd-7a6c-49ab-8909-0ef0f2fbbe49,group_371,subscription,11031.47,user_006|user_009|user_046|user_059|user_060,0.45|0.20|0.09|0.20|0.05,5005.20|2252.34|951.95|2253.85|568.14,3745.69|2231.62|1516.40|2232.45|1305.31,2206.29|2206.29|2206.29|2206.29|2206.29,equal,0.913
e8437d4d-a3ab-4a0e-9a8b-5d1bcfe342a0,group_228,accommodation,7551.24,user_003|user_058|user_075|user_078,0.05|0.18|0.14|0.63,376.69|1339.17|1053.80|4781.59,1056.69|1586.06|1429.10|3479.39,1887.81|1887.81|1887.81|1887.81,nucleolus,0.801
